,group,names,scores,logfoldchanges,pvals,pvals_adj
4184,LEC,PRCP,18.772974,3.3781075,1.2565058363757473e-78,4.224179313305051e-76
4185,LEC,WFS1,18.708582,4.261512,4.214437868990305e-78,1.3953620653511538e-75
4186,LEC,MAP1B,18.58272,3.4184325,4.43449673730065e-77,1.4571822962931398e-74
4187,LEC,MYCT1,18.447176,6.225721,5.494247542839479e-76,1.7786710712019006e-73
4188,LEC,SOX18,18.434544,5.554805,6.940252483510598e-76,2.2302705480834352e-73
4189,LEC,CD47,18.433857,2.9547808,7.028878739634436e-76,2.242263623627616e-73
4190,LEC,ADD3,18.385626,2.5938706,1.7125073395201e-75,5.423436287419308e-73
4191,LEC,UBTD1,18.248001,5.4705834,2.146210552085414e-74,6.652339430378789e-72
4192,LEC,TMSB4X,18.154799,-0.5745591,1.1765972442837474e-73,3.5709726364011733e-71
4193,LEC,ROBO4,18.090246,5.884453,3.803868035231325e-73,1.1465120593913781e-70
4194,LEC,PTPRE,18.003345,4.2572775,1.833980128593504e-72,5.4898813383596234e-70
4195,LEC,IFITM3,17.978256,1.9688306,2.884219976590046e-72,8.517023638979146e-70
4196,LEC,CTSL,17.945175,3.1770418,5.234537617287823e-72,1.5353706847378996e-69
4197,LEC,PDE2A,17.925833,6.1470113,7.41326662695477e-72,2.1599293644295415e-69
4198,LEC,WARS1,17.664858,3.770509,7.820832546173144e-70,2.2339978143656935e-67
4199,LEC,AFAP1L1,17.66378,5.480726,7.97180831120684e-70,2.2623370807336608e-67
4200,LYVE1+ macrophages,C1QC,83.548615,13.8894615,0.0,0.0
4201,LYVE1+ macrophages,C1QB,83.224785,13.967793,0.0,0.0
4202,LYVE1+ macrophages,TYROBP,82.396164,12.505407,0.0,0.0
4203,LYVE1+ macrophages,FTL,82.02661,4.256689,0.0,0.0
4204,LYVE1+ macrophages,FCGRT,79.349945,6.6585736,0.0,0.0
4205,LYVE1+ macrophages,CST3,79.18336,8.072856,0.0,0.0
4206,LYVE1+ macrophages,FOLR2,79.008446,13.141948,0.0,0.0
4207,LYVE1+ macrophages,CSF1R,75.83702,11.480706,0.0,0.0
4208,LYVE1+ macrophages,CD14,74.38514,12.0016,0.0,0.0
4209,LYVE1+ macrophages,TMSB4X,74.24605,3.4390786,0.0,0.0
4210,LYVE1+ macrophages,PSAP,73.63623,6.270257,0.0,0.0
4211,LYVE1+ macrophages,CYBA,73.05415,5.9636374,0.0,0.0
4212,LYVE1+ macrophages,SAT1,72.82999,7.4552875,0.0,0.0
4213,LYVE1+ macrophages,CD74,72.516464,9.956567,0.0,0.0
4214,LYVE1+ macrophages,LGMN,69.00304,8.1274185,0.0,0.0
4215,LYVE1+ macrophages,SLC40A1,68.35539,8.223292,0.0,0.0
4216,LYVE1+ macrophages,STAB1,68.05,10.510505,0.0,0.0
4217,LYVE1+ macrophages,LYVE1,66.29385,11.14471,0.0,0.0
4218,LYVE1+ macrophages,RNASE1,65.77342,10.240831,0.0,0.0
4219,LYVE1+ macrophages,SELENOP,64.47002,6.2382402,0.0,0.0
4220,LYVE1+ macrophages,MS4A6A,64.45967,9.978275,0.0,0.0
4221,LYVE1+ macrophages,GRN,64.26839,5.925622,0.0,0.0
4222,LYVE1+ macrophages,VAMP8,60.35269,6.5080256,0.0,0.0
4223,LYVE1+ macrophages,LAPTM5,59.97963,7.8143997,0.0,0.0
4224,LYVE1+ macrophages,BLVRB,59.71001,5.951857,0.0,0.0
4225,LYVE1+ macrophages,HCST,59.490253,8.456762,0.0,0.0
4226,LYVE1+ macrophages,SRGN,58.999466,8.050428,0.0,0.0
4227,LYVE1+ macrophages,RNASE6,58.50946,8.749982,0.0,0.0
4228,LYVE1+ macrophages,RNASET2,58.358547,7.0905547,0.0,0.0
4229,LYVE1+ macrophages,ITM2B,57.960537,4.977478,0.0,0.0
4230,LYVE1+ macrophages,ITGB2,57.59754,8.156804,0.0,0.0
4231,LYVE1+ macrophages,MAFB,57.32304,8.118695,0.0,0.0
4232,LYVE1+ macrophages,ARHGDIB,56.137794,7.1185393,0.0,0.0
4233,LYVE1+ macrophages,MRC1,56.02698,9.539405,0.0,0.0
4234,LYVE1+ macrophages,CYBB,52.31109,8.579502,0.0,0.0
4235,LYVE1+ macrophages,MPEG1,51.9037,8.074327,0.0,0.0
4236,LYVE1+ macrophages,CD36,51.161503,7.7877216,0.0,0.0
4237,LYVE1+ macrophages,PYCARD,51.075363,5.628677,0.0,0.0
4238,LYVE1+ macrophages,VSIG4,50.699516,9.967798,0.0,0.0
4239,LYVE1+ macrophages,ACTB,50.250034,1.9097654,0.0,0.0
4240,LYVE1+ macrophages,GPR34,49.956753,8.311632,0.0,0.0
4241,LYVE1+ macrophages,ZFP36L1,49.94053,3.960457,0.0,0.0
4242,LYVE1+ macrophages,LIPA,49.618095,5.996001,0.0,0.0
4243,LYVE1+ macrophages,NINJ1,49.448936,5.438174,0.0,0.0
4244,LYVE1+ macrophages,RGS10,48.646114,5.005374,0.0,0.0
4245,LYVE1+ macrophages,FGL2,47.616882,7.3036513,0.0,0.0
4246,LYVE1+ macrophages,NPC2,47.265133,5.1749325,0.0,0.0
4247,LYVE1+ macrophages,HPGDS,46.735558,9.619478,0.0,0.0
4248,LYVE1+ macrophages,TPT1,46.412773,1.3227711,0.0,0.0
4249,LYVE1+ macrophages,ARPC1B,46.35654,5.283975,0.0,0.0
4250,LYVE1+ macrophages,NEAT1,45.50298,4.5974083,0.0,0.0
4251,LYVE1+ macrophages,CD53,44.981262,6.427273,0.0,0.0
4252,LYVE1+ macrophages,FOS,44.74781,3.9037848,0.0,0.0
4253,LYVE1+ macrophages,SPI1,44.729275,6.988861,0.0,0.0
4254,LYVE1+ macrophages,DUSP1,44.72037,4.448051,0.0,0.0
4255,LYVE1+ macrophages,PFN1,43.914814,2.4841833,0.0,0.0
4256,LYVE1+ macrophages,NCF4,43.744625,7.284205,0.0,0.0
4257,LYVE1+ macrophages,CAPZB,43.59091,3.2600422,0.0,0.0
4258,LYVE1+ macrophages,A2M,43.087257,6.3716364,0.0,0.0
4259,LYVE1+ macrophages,ARPC2,42.610126,2.799936,0.0,0.0
4260,LYVE1+ macrophages,DUSP6,42.189354,5.025871,0.0,0.0
4261,LYVE1+ macrophages,MS4A7,41.427254,8.080253,0.0,0.0
4262,LYVE1+ macrophages,LY96,40.543743,7.07689,0.0,0.0
4263,LYVE1+ macrophages,UBC,40.3667,2.3779733,0.0,0.0
4264,LYVE1+ macrophages,IFNGR1,40.063213,4.6578574,0.0,0.0
4265,LYVE1+ macrophages,NRP1,40.050083,5.3848414,0.0,0.0
4266,LYVE1+ macrophages,CPVL,39.226574,5.228346,0.0,0.0
4267,LYVE1+ macrophages,CEBPD,38.95218,4.1227794,0.0,0.0
4268,LYVE1+ macrophages,DAB2,38.844166,5.4495096,0.0,0.0
4269,LYVE1+ macrophages,TGFBI,38.62973,4.529374,0.0,0.0
4270,LYVE1+ macrophages,BST2,38.377724,4.262464,0.0,0.0
4271,LYVE1+ macrophages,VSIR,38.23447,5.095916,0.0,0.0
4272,LYVE1+ macrophages,GADD45B,37.84662,4.741842,0.0,0.0
4273,LYVE1+ macrophages,C3AR1,37.59365,7.1544085,2.729806212141016e-309,1.3404882100607973e-306
4274,LYVE1+ macrophages,SLCO2B1,37.544746,6.0038624,1.7164224086152735e-308,8.334947216235768e-306
4275,LYVE1+ macrophages,ZFP36,37.50927,3.8942175,6.504510761817448e-308,3.1238806410381287e-305
4276,LYVE1+ macrophages,ARRB2,37.46204,4.909859,3.825230102046581e-307,1.817150612824389e-304
4277,LYVE1+ macrophages,GLIPR1,37.3874,5.349912,6.2611880476171e-306,2.9423544347640614e-303
4278,LYVE1+ macrophages,JAML,37.337177,5.8905606,4.094170635797441e-305,1.9035280156052272e-302
4279,LYVE1+ macrophages,HMOX1,37.171215,6.147833,1.9918722106880598e-302,9.163450852201155e-300
4280,LYVE1+ macrophages,CD63,37.063522,2.2284546,1.0876704554628245e-300,4.951619748494509e-298
4281,LYVE1+ macrophages,CD4,36.92915,6.09568,1.5743402593807792e-298,7.093295535667791e-296
4282,LYVE1+ macrophages,CNPY3,36.89859,3.8468087,4.868318235962836e-298,2.171071226372651e-295
4283,LYVE1+ macrophages,HCK,36.471493,6.534784,3.1403664983463025e-291,1.3324910431429787e-288
4284,LYVE1+ macrophages,ASAH1,36.02243,3.9569736,3.727357277394702e-284,1.5367964382194157e-281
4285,LYVE1+ macrophages,ATP6V0B,36.01742,3.087288,4.465128891319637e-284,1.8237756361330227e-281
4286,LYVE1+ macrophages,GATM,35.923904,4.528913,1.2938485729900823e-282,5.2357738920332e-280
4287,LYVE1+ macrophages,BIN1,35.8726,3.8919475,8.172237164511686e-282,3.2766922297047588e-279
4288,LYVE1+ macrophages,CEBPB,35.83221,3.9854128,3.481245622517007e-281,1.3831305335134843e-278
4289,LYVE1+ macrophages,LY86,35.773552,6.0945005,2.8475819368067674e-280,1.111167151483955e-277
4290,LYVE1+ macrophages,SAMHD1,35.340137,5.4346676,1.4211940602443438e-273,5.401031757297287e-271
4291,LYVE1+ macrophages,CD163,35.279152,8.290888,1.2263413366218338e-272,4.580856562027403e-270
4292,LYVE1+ macrophages,KCTD12,35.268814,4.2108345,1.7664689418311177e-272,6.542521918117557e-270
4293,LYVE1+ macrophages,CTSL,35.179592,4.0909805,4.102479061759959e-271,1.5066785286988006e-268
4294,LYVE1+ macrophages,GPX4,34.9571,2.3282256,1.010060777494721e-267,3.6786413516357736e-265
4295,LYVE1+ macrophages,P2RY13,34.57262,6.6637516,6.518212897974797e-262,2.2973546491378266e-259
4296,LYVE1+ macrophages,FYB1,34.429615,5.545224,9.092336733932371e-260,3.178971876958243e-257
4297,LYVE1+ macrophages,P2RY6,34.26169,5.768675,2.9213215885453168e-257,1.0132812595697184e-254
4298,LYVE1+ macrophages,F13A1,34.121216,10.026164,3.574841315573248e-255,1.230195786266246e-252
4299,LYVE1+ macrophages,PLTP,34.10641,4.3611293,5.926286011965068e-255,2.0234562802103227e-252
4300,Lymphoid_Stroma,CD74,50.57878,6.315219,0.0,0.0
4301,Lymphoid_Stroma,TMSB4X,43.75267,1.5255271,0.0,0.0
4302,Lymphoid_Stroma,JUNB,36.608963,3.2165663,2.0595778613281001e-293,3.0003930283827765e-289
4303,Lymphoid_Stroma,FOS,35.231888,2.938234,6.498754489738573e-272,7.100539155488365e-268
4304,Lymphoid_Stroma,ADAMDEC1,34.58427,4.716995,4.355481993429041e-262,3.8070397008164564e-258
4305,Lymphoid_Stroma,JUN,34.578644,2.65222,5.291329619967694e-262,3.854204495184468e-258
4306,Lymphoid_Stroma,SRGN,34.04317,4.7287145,5.12232317157607e-254,3.198085884150865e-250
4307,Lymphoid_Stroma,ARHGDIB,33.979416,4.34662,4.487649639170263e-253,2.451602997878714e-249
4308,Lymphoid_Stroma,TYROBP,33.94016,5.292857,1.7040057697534856e-252,8.274652017922926e-249
4309,Lymphoid_Stroma,NFKBIA,32.81735,3.307142,3.330659565629054e-236,1.4556314565625218e-232
4310,Lymphoid_Stroma,CYBA,30.390148,2.422165,7.413003938260131e-203,2.9452538556156437e-199
4311,Lymphoid_Stroma,LAPTM5,27.599773,3.745697,1.1196870633411406e-167,4.077900284688434e-164
4312,Lymphoid_Stroma,IER2,26.81151,2.1746135,2.3724466290004614e-158,7.975800574910474e-155
4313,Lymphoid_Stroma,CXCL14,26.544483,3.7223856,2.973852066934178e-155,9.28351648094938e-152
4314,Lymphoid_Stroma,CCL19,26.39758,7.3239026,1.460728576022295e-153,4.255978779098559e-150
4315,Lymphoid_Stroma,HLA-C-4,26.182348,3.265122,4.2221636322111506e-151,1.1532839961384757e-147
4316,Lymphoid_Stroma,COL1A2,26.145535,3.5835443,1.1077512338681833e-150,2.8478329367632405e-147
4317,Lymphoid_Stroma,HCST,25.389969,3.9007134,3.254823092626569e-142,7.902710468897309e-139
4318,Lymphoid_Stroma,ITGB2,25.244331,4.005961,1.307121536994436e-140,3.0066547185686756e-137
4319,Lymphoid_Stroma,LCP1,25.127438,3.8892865,2.494135010288499e-139,5.450183824482428e-136
4320,Lymphoid_Stroma,TMEM176B,24.790367,2.5777333,1.1387774744619894e-135,2.3699586068517516e-132
4321,Lymphoid_Stroma,C1QB,24.206179,4.5447993,1.9152404473481937e-129,3.8047122050411573e-126
4322,Lymphoid_Stroma,BST2,24.004618,2.7606964,2.488553710002568e-127,4.7286848409544455e-124
4323,Lymphoid_Stroma,MFAP4,23.99011,3.2658627,3.5270260406575266e-127,6.422714420037356e-124
4324,Lymphoid_Stroma,CCL21,23.906374,6.0521894,2.6291942733664973e-126,4.596252260928376e-123
4325,Lymphoid_Stroma,C1S,23.741327,2.8293824,1.3504760560372993e-124,2.2700463674251585e-121
4326,Lymphoid_Stroma,C1QC,23.678606,4.5511684,5.990748139623253e-124,9.350702024789096e-121
4327,Lymphoid_Stroma,COL1A1,23.549486,3.1612933,1.270656141825264e-122,1.9149226214597013e-119
4328,Lymphoid_Stroma,SELENOM,23.311474,2.7004962,3.3913782594842294e-120,4.7811869500806054e-117
4329,Lymphoid_Stroma,CD53,23.236355,3.548484,1.9546259622510166e-119,2.669530407944326e-116
4330,Lymphoid_Stroma,RARRES2,23.231358,2.6107147,2.195690845719056e-119,2.907893112766837e-116
4331,Lymphoid_Stroma,RGS10,23.177643,2.559419,7.654076500391609e-119,9.838639981562202e-116
4332,Lymphoid_Stroma,PFN1,22.813122,1.2113272,3.3972552171779846e-115,4.242104057472761e-112
4333,Lymphoid_Stroma,ZFP36L1,22.7716,1.8987818,8.768437108329921e-115,1.0644882649512525e-111
4334,Lymphoid_Stroma,ZFP36,22.731709,2.374941,2.176932263995292e-114,2.5713688558283845e-111
4335,Lymphoid_Stroma,DUSP1,22.587637,2.2321177,5.733336426032427e-113,6.593940399034768e-110
4336,Lymphoid_Stroma,CORO1A,22.329361,3.3185332,1.9164539442393514e-110,2.1476077738214516e-107
4337,Lymphoid_Stroma,DCN,22.248997,3.0850902,1.1534222923527652e-109,1.2602291966246313e-106
4338,Lymphoid_Stroma,ACTB,22.098785,0.79901856,3.246864141962314e-108,3.4609987917151457e-105
4339,Lymphoid_Stroma,SELENOP,21.81128,2.1037025,1.813331032282538e-105,1.886900462735144e-102
4340,Lymphoid_Stroma,PSAP,21.739622,1.6631188,8.660891491233414e-105,8.802688412392213e-102
4341,Lymphoid_Stroma,JAML,21.351564,3.7041998,3.7709846832940435e-101,3.7456162408791566e-98
4342,Lymphoid_Stroma,PTPRC,21.33337,3.4221468,5.5649536547732716e-101,5.404682989515802e-98
4343,Lymphoid_Stroma,VCAM1,21.083698,3.0465927,1.1225788479246749e-98,1.0665475210804345e-95
4344,Lymphoid_Stroma,VIM,20.867039,2.9375358,1.067455705694463e-96,9.925975353546981e-94
4345,Lymphoid_Stroma,FYB1,20.862284,3.608706,1.1790523610785789e-96,1.0735271747620461e-93
4346,Lymphoid_Stroma,FOSB,20.765022,2.3919995,8.968675628323667e-96,7.999326523678724e-93
4347,Lymphoid_Stroma,ARPC2,20.68133,1.2421604,5.101566586236596e-95,4.459177321697684e-92
4348,Lymphoid_Stroma,SH3BGRL3,20.324467,1.6071056,7.813309164399845e-92,6.695546347469231e-89
4349,Lymphoid_Stroma,PLAAT4,20.284824,2.7947545,1.7508547515565525e-91,1.4715260781159148e-88
4350,Lymphoid_Stroma,RPS4X,19.971087,0.5069124,9.829370021150008e-89,7.810596134624362e-86
4351,Lymphoid_Stroma,EVL,19.90288,2.3206363,3.8421435209321504e-88,2.9985185792646195e-85
4352,Lymphoid_Stroma,COTL1,19.475443,2.1405096,1.773835899539788e-84,1.3366159336808086e-81
4353,Lymphoid_Stroma,RAC2,19.390823,2.8162696,9.224956297443483e-84,6.833347288533389e-81
4354,Lymphoid_Stroma,IGF1,19.365723,3.2646024,1.502325495959504e-83,1.0942938912569026e-80
4355,Lymphoid_Stroma,GIMAP7,19.298597,3.242597,5.518789153301695e-83,3.953986248457332e-80
4356,Lymphoid_Stroma,ARPC1B,19.226019,2.2838044,2.2419245612392843e-82,1.5803398552322852e-79
4357,Lymphoid_Stroma,CSF1R,19.216516,3.826507,2.6924776014745316e-82,1.8678101761086178e-79
4358,Lymphoid_Stroma,LGALS1,19.157478,3.3331945,8.383802559567556e-82,5.725089172864694e-79
4359,Lymphoid_Stroma,PNRC1,18.907581,1.6811197,9.878331069541508e-80,6.641885862511417e-77
4360,Lymphoid_Stroma,PCOLCE,18.707,2.2025876,4.341303566660414e-78,2.874732289050405e-75
4361,Lymphoid_Stroma,IGFBP5,18.683733,2.222689,6.715541937539303e-78,4.380537982659966e-75
4362,Lymphoid_Stroma,DDX5,18.628944,1.2142361,1.8717945373252554e-77,1.1855783834675792e-74
4363,Lymphoid_Stroma,MAFB,18.052126,3.0567272,7.591218964013865e-73,4.4833328865305667e-70
4364,Lymphoid_Stroma,SPARC,18.02255,2.4062302,1.2962584231762939e-72,7.5535570835329e-70
4365,Lymphoid_Stroma,LUM,18.012913,2.335465,1.5429372940176247e-72,8.87270151286135e-70
4366,Lymphoid_Stroma,ABI3,17.901804,3.0080698,1.1416142816336991e-71,6.479624748638856e-69
4367,Lymphoid_Stroma,NKG7,17.822603,3.8601618,4.718891659922746e-71,2.6440312962213296e-68
4368,Lymphoid_Stroma,COL6A2,17.730968,2.172444,2.4183406725302463e-70,1.3378627943324289e-67
4369,Lymphoid_Stroma,RNASE6,17.679691,3.3920128,6.012498395963155e-70,3.284627873714672e-67
4370,Lymphoid_Stroma,CD7,17.63931,3.1943102,1.2295263165964976e-69,6.633977548213991e-67
4371,Lymphoid_Stroma,CD48,17.48595,2.971741,1.8333123456960859e-68,9.653383464614667e-66
4372,Lymphoid_Stroma,HCLS1,17.45311,3.158396,3.2598749672890836e-68,1.6960663758381204e-65
4373,Lymphoid_Stroma,EGR1,17.30004,1.784609,4.70075864148185e-67,2.4169641843214446e-64
4374,Lymphoid_Stroma,IRF8,17.25999,2.5810466,9.41249946705706e-67,4.783300891956532e-64
4375,Lymphoid_Stroma,FGL2,17.142067,3.2723775,7.204318571101007e-66,3.6190521704758436e-63
4376,Lymphoid_Stroma,MS4A6A,17.141068,3.6933186,7.32916685218688e-66,3.6399307739542663e-63
4377,Lymphoid_Stroma,VAMP8,17.139702,1.92879,7.50338096131395e-66,3.684581590261403e-63
4378,Lymphoid_Stroma,MIR142HG,17.012157,3.3632925,6.673407319443943e-65,3.240606594321979e-62
4379,Lymphoid_Stroma,EMP3,16.883541,1.9126577,5.9469086475972546e-64,2.794663392845058e-61
4380,Lymphoid_Stroma,HLA-DRB1-5,16.86061,3.8397577,8.76803086879396e-64,4.0765746924443745e-61
4381,Lymphoid_Stroma,MPEG1,16.656881,3.3895025,2.697245097494287e-62,1.227920830634274e-59
4382,Lymphoid_Stroma,RGS1,16.654802,2.860186,2.792653896329782e-62,1.2582489266515135e-59
4383,Lymphoid_Stroma,AOAH,16.572268,3.4824762,1.1057488859892624e-61,4.931188705436196e-59
4384,Lymphoid_Stroma,CTSK,16.520359,2.647798,2.6183060603259925e-61,1.1558631117220928e-58
4385,Lymphoid_Stroma,CEBPB,16.442877,1.8650821,9.433248767679478e-61,4.122707041426639e-58
4386,Lymphoid_Stroma,GIMAP4,16.414667,2.8373706,1.5020278810913843e-60,6.499467971803749e-58
4387,Lymphoid_Stroma,CTSS,16.297071,3.1250937,1.0353398161382787e-59,4.436126600441895e-57
4388,Lymphoid_Stroma,TYMP,16.175901,3.217225,7.459692716043402e-59,3.1049372424948653e-56
4389,Lymphoid_Stroma,ITM2B,16.130775,1.3768194,1.5506006451938569e-58,6.333406597902086e-56
4390,Lymphoid_Stroma,HSP90AA1,16.033772,1.1982574,7.423692851387262e-58,3.0041210405280455e-55
4391,Lymphoid_Stroma,DNASE1L3,15.948362,3.47806,2.92465145193042e-57,1.1726510739006154e-54
4392,Lymphoid_Stroma,KLRB1,15.923556,3.4852736,4.3493806724268877e-57,1.7280484809794972e-54
4393,Lymphoid_Stroma,GADD45B,15.902211,2.0497293,6.1166698996033e-57,2.4083147864167805e-54
4394,Lymphoid_Stroma,PTN,15.874459,2.2477715,9.522841965740651e-57,3.7159489756315123e-54
4395,Lymphoid_Stroma,CST3,15.869736,1.4534434,1.026729745822738e-56,3.9709908682687555e-54
4396,Lymphoid_Stroma,ZFP36L2,15.839588,1.415542,1.6590262318036085e-56,6.304876733456078e-54
4397,Lymphoid_Stroma,COL6A1,15.826032,1.7257024,2.057994705773579e-56,7.753672467338663e-54
4398,Lymphoid_Stroma,GLIPR1,15.766559,2.535666,5.285207819007152e-56,1.9742283976229792e-53
4399,Lymphoid_Stroma,SPI1,15.7548275,3.190444,6.363266222497067e-56,2.3567812456611174e-53
4400,M/X cells (MLN/GHRL+),GHRL,29.008123,17.194773,5.1969015946446457e-185,2.2712538729234958e-180
4401,M/X cells (MLN/GHRL+),MLN,27.96216,15.937751,4.690521747874e-172,1.0249728123454263e-167
4402,M/X cells (MLN/GHRL+),PCSK1N,26.73458,10.924663,1.8660731653582594e-157,2.718495387293912e-153
4403,M/X cells (MLN/GHRL+),CPE,26.353125,9.239037,4.7261060407123435e-153,5.1637434600823065e-149
4404,M/X cells (MLN/GHRL+),PHGR1,24.6854,8.587902,1.5346075909861253e-134,1.3413698031291524e-130
4405,M/X cells (MLN/GHRL+),TTR,24.310247,9.760513,1.5274702633001686e-130,1.1126093397878427e-126
4406,M/X cells (MLN/GHRL+),ALDH1A1,24.230278,7.667499,1.0673751902573749e-129,6.664080759286902e-126
4407,M/X cells (MLN/GHRL+),ENSG00000289522,23.692041,10.271283,4.355469952610343e-124,2.37939323511103e-120
4408,M/X cells (MLN/GHRL+),HEPACAM2,21.76458,10.235733,5.0267884779246615e-105,2.4410084848802155e-101
4409,M/X cells (MLN/GHRL+),F10,20.809322,7.0085034,3.563515366771805e-96,1.5573987558939497e-92
4410,M/X cells (MLN/GHRL+),S100A6,20.765877,5.5060773,8.810468186267782e-96,3.50047910556952e-92
4411,M/X cells (MLN/GHRL+),ACSL1,20.679363,9.471493,5.313734277316804e-95,1.93526202379878e-91
4412,M/X cells (MLN/GHRL+),DPEP1,20.621826,7.6335435,1.7483456819347832e-94,5.877669206405981e-91
4413,M/X cells (MLN/GHRL+),TM4SF4,20.1512,7.4396725,2.6266986209591047e-90,8.19980260931405e-87
4414,M/X cells (MLN/GHRL+),CLU,19.97259,6.6239996,9.537876568213352e-89,2.7789557169146425e-85
4415,M/X cells (MLN/GHRL+),BEX1,19.914198,6.773173,3.0652226729592114e-88,8.372655731188085e-85
4416,M/X cells (MLN/GHRL+),SEC11C,19.798885,6.354515,3.0435329288482995e-87,7.824386066022711e-84
4417,M/X cells (MLN/GHRL+),KRT19,19.313345,6.6835146,4.1481632401232295e-83,9.541648749807663e-80
4418,M/X cells (MLN/GHRL+),VTN,19.157078,8.000482,8.448638213598501e-82,1.8461964224355445e-78
4419,M/X cells (MLN/GHRL+),ANXA13,19.042986,6.526713,7.51196352072858e-81,1.5633469224281993e-77
4420,M/X cells (MLN/GHRL+),ASGR1,18.960245,7.4011436,3.6345154662251525e-80,7.22013017890473e-77
4421,M/X cells (MLN/GHRL+),SSR4,18.523367,3.8993266,1.3380125191570398e-76,2.5424564842277944e-73
4422,M/X cells (MLN/GHRL+),SMIM6,18.513008,7.1074247,1.621861350915835e-76,2.9534095200177353e-73
4423,M/X cells (MLN/GHRL+),NKX2-2,18.234112,10.487054,2.7671130632566203e-74,4.837356372662693e-71
4424,M/X cells (MLN/GHRL+),EPCAM,18.031576,6.2806807,1.101084750245073e-72,1.8508387663350255e-69
4425,M/X cells (MLN/GHRL+),PROX1,17.722137,8.785979,2.8295592385335833e-70,4.5801132207730274e-67
4426,M/X cells (MLN/GHRL+),ACOT7,17.636145,6.3620663,1.3003561925539573e-69,2.0296702514063626e-66
4427,M/X cells (MLN/GHRL+),STMN2,17.595205,7.8188148,2.680783422691714e-69,4.040033058804092e-66
4428,M/X cells (MLN/GHRL+),SCG3,17.561167,8.044069,4.886127320690484e-69,7.118110280781897e-66
4429,M/X cells (MLN/GHRL+),CST3,17.330616,4.6787286,2.763493197435127e-67,3.8959905387324127e-64
4430,M/X cells (MLN/GHRL+),SCG2,17.087591,8.461454,1.836047902072919e-65,2.431595076127117e-62
4431,M/X cells (MLN/GHRL+),DSP,16.9512,5.4236,1.8856415066674304e-64,2.4238257766880407e-61
